it,sampling_method,dataset,rotulo,loss_strategy,size,Macro F1
4,Length,airbnb,Length,batl,5000,10.385138020950196
4,Length,yelp,Length,batl,5000,13.547848234051036
4,Length,airbnb,Length,batl,5000,12.913885997440946
4,Length,yelp,Length,batl,5000,13.96959350971459
4,Length,airbnb,Length,batl,5000,10.16540413344404
4,Length,yelp,Length,batl,5000,10.547796830417836
4,Length,airbnb,Length,batl,5000,14.958391796206753
4,Length,yelp,Length,batl,5000,14.279472225138436
5,Length,airbnb,Length,batl,5000,11.628373128109335
5,Length,yelp,Length,batl,5000,11.421476462012283
5,Length,airbnb,Length,batl,5000,11.923858954639844
5,Length,yelp,Length,batl,5000,10.251221815384476
5,Length,airbnb,Length,batl,5000,10.832393776567836
5,Length,yelp,Length,batl,5000,11.44708488905103
5,Length,airbnb,Length,batl,5000,11.95415247997448
5,Length,yelp,Length,batl,5000,13.20997703805995
5,Length,airbnb,Length,batl,5000,12.438641325601095
5,Length,yelp,Length,batl,5000,14.68003932504556
5,Length,airbnb,Length,batl,5000,12.534482437326428
5,Length,yelp,Length,batl,5000,14.01517373805699
1,Length,airbnb,Length,batl,10000,21.970555443045793
1,Length,yelp,Length,batl,10000,24.79024817347491
1,Length,airbnb,Length,batl,10000,28.3192410539244
1,Length,yelp,Length,batl,10000,21.273281465438018
1,Length,airbnb,Length,batl,10000,21.662129561591147
1,Length,yelp,Length,batl,10000,25.09822854789984
1,Length,airbnb,Length,batl,10000,27.518344051047645
1,Length,yelp,Length,batl,10000,27.905505750578623
1,Length,airbnb,Length,batl,10000,24.904263953796473
1,Length,yelp,Length,batl,10000,26.083622408779068
1,Length,airbnb,Length,batl,10000,29.106913588324424
1,Length,yelp,Length,batl,10000,26.648958951497523
2,Length,airbnb,Length,batl,10000,28.380666355948122
2,Length,yelp,Length,batl,10000,29.053327705895978
2,Length,airbnb,Length,batl,10000,29.10765804942507
2,Length,yelp,Length,batl,10000,26.53159075789439
2,Length,airbnb,Length,batl,10000,27.111233023092257
2,Length,yelp,Length,batl,10000,29.465900232439175
2,Length,airbnb,Length,batl,10000,22.287457667250756
2,Length,yelp,Length,batl,10000,29.0813207399252
2,Length,airbnb,Length,batl,10000,27.37709296796742
2,Length,yelp,Length,batl,10000,25.356499480726157
2,Length,airbnb,Length,batl,10000,21.221505863098464
2,Length,yelp,Length,batl,10000,27.917672024203835
3,Length,airbnb,Length,batl,10000,25.13186245075904
3,Length,yelp,Length,batl,10000,28.008548976842206
3,Length,airbnb,Length,batl,10000,21.98192619350132
3,Length,yelp,Length,batl,10000,27.37742913943881
3,Length,airbnb,Length,batl,10000,23.860493837197822
3,Length,yelp,Length,batl,10000,20.60342294371302
3,Length,airbnb,Length,batl,10000,22.43644709209236
3,Length,yelp,Length,batl,10000,20.968643429924892
3,Length,airbnb,Length,batl,10000,29.52102272283881
3,Length,yelp,Length,batl,10000,22.448844599109623
3,Length,airbnb,Length,batl,10000,26.590996078305892
3,Length,yelp,Length,batl,10000,25.797769352651315
4,Length,airbnb,Length,batl,10000,27.148793034832877
4,Length,yelp,Length,batl,10000,21.2605061787944
4,Length,airbnb,Length,batl,10000,23.573340868584808
4,Length,yelp,Length,batl,10000,25.59965781410584
4,Length,airbnb,Length,batl,10000,26.94046257905812
4,Length,yelp,Length,batl,10000,26.789571685598794
4,Length,airbnb,Length,batl,10000,23.089447010846865
4,Length,yelp,Length,batl,10000,25.810139788811153
4,Length,airbnb,Length,batl,10000,26.31545236397501
4,Length,yelp,Length,batl,10000,26.18649445410461
4,Length,airbnb,Length,batl,10000,22.513448355115855
4,Length,yelp,Length,batl,10000,22.77079554654473
5,Length,airbnb,Length,batl,10000,29.103218821396794
5,Length,yelp,Length,batl,10000,20.70732179771857
5,Length,airbnb,Length,batl,10000,22.3525291491355
5,Length,yelp,Length,batl,10000,28.54099757786024
5,Length,airbnb,Length,batl,10000,27.687682716015853
5,Length,yelp,Length,batl,10000,21.86640791830414
5,Length,airbnb,Length,batl,10000,21.53285692009443
5,Length,yelp,Length,batl,10000,27.468337521342473
5,Length,airbnb,Length,batl,10000,21.433302009474875
5,Length,yelp,Length,batl,10000,26.70123229579288
5,Length,airbnb,Length,batl,10000,22.665823849066356
5,Length,yelp,Length,batl,10000,29.559708788847356
1,Length (class),airbnb,Length (class),batl,500,1.3322132115042546
1,Length (class),yelp,Length (class),batl,500,1.4892742797743619
1,Length (class),airbnb,Length (class),batl,500,1.3293175147451122
1,Length (class),yelp,Length (class),batl,500,1.0333849832057669
1,Length (class),airbnb,Length (class),batl,500,1.1040583513249016
1,Length (class),yelp,Length (class),batl,500,1.1533095000518228
1,Length (class),airbnb,Length (class),batl,500,1.1122683042715946
1,Length (class),yelp,Length (class),batl,500,1.494070167613308
1,Length (class),airbnb,Length (class),batl,500,1.4717862351373554
1,Length (class),yelp,Length (class),batl,500,1.3999308019493675
1,Length (class),airbnb,Length (class),batl,500,1.0910956617171588
1,Length (class),yelp,Length (class),batl,500,1.2286264593329232
2,Length (class),airbnb,Length (class),batl,500,1.4014430203230392
2,Length (class),yelp,Length (class),batl,500,1.4444368049572347
2,Length (class),airbnb,Length (class),batl,500,1.1591726085921115
2,Length (class),yelp,Length (class),batl,500,1.254628819977065
2,Length (class),airbnb,Length (class),batl,500,1.2204485925121904
2,Length (class),yelp,Length (class),batl,500,1.381140730513499
2,Length (class),airbnb,Length (class),batl,500,1.239775058130252
2,Length (class),yelp,Length (class),batl,500,1.4042034766604812
2,Length (class),airbnb,Length (class),batl,500,1.1319777163042086
2,Length (class),yelp,Length (class),batl,500,1.4274779509837217
2,Length (class),airbnb,Length (class),batl,500,1.4498977171049652
2,Length (class),yelp,Length (class),batl,500,1.1278818661541725
3,Length (class),airbnb,Length (class),batl,500,1.4658251506098678
3,Length (class),yelp,Length (class),batl,500,1.3788492546027915
3,Length (class),airbnb,Length (class),batl,500,1.2958639309458773
3,Length (class),yelp,Length (class),batl,500,1.3984416849346233
3,Length (class),airbnb,Length (class),batl,500,1.256862774985406
3,Length (class),yelp,Length (class),batl,500,1.1300757003703383
3,Length (class),airbnb,Length (class),batl,500,1.2058287339860678
3,Length (class),yelp,Length (class),batl,500,1.2413388456816667
3,Length (class),airbnb,Length (class),batl,500,1.228354672081006
3,Length (class),yelp,Length (class),batl,500,1.091358361976576
3,Length (class),airbnb,Length (class),batl,500,1.2261231933897618
3,Length (class),yelp,Length (class),batl,500,1.1814516461824531
4,Length (class),airbnb,Length (class),batl,500,1.1489716285558809
4,Length (class),yelp,Length (class),batl,500,1.3528942068274588
4,Length (class),airbnb,Length (class),batl,500,1.1998235192474218
4,Length (class),yelp,Length (class),batl,500,1.4753873809264235
4,Length (class),airbnb,Length (class),batl,500,1.2518022577141756
4,Length (class),yelp,Length (class),batl,500,1.0738579876337715
4,Length (class),airbnb,Length (class),batl,500,1.071122624795866
4,Length (class),yelp,Length (class),batl,500,1.0973184176680089
4,Length (class),airbnb,Length (class),batl,500,1.2408741927612663
4,Length (class),yelp,Length (class),batl,500,1.1128254033300444
4,Length (class),airbnb,Length (class),batl,500,1.1854617961041753
4,Length (class),yelp,Length (class),batl,500,1.2591363523107737
5,Length (class),airbnb,Length (class),batl,500,1.2974373550830902
5,Length (class),yelp,Length (class),batl,500,1.1799031095186203
5,Length (class),airbnb,Length (class),batl,500,1.2831500681028396
5,Length (class),yelp,Length (class),batl,500,1.2307038215997936
5,Length (class),airbnb,Length (class),batl,500,1.2718347224136946
5,Length (class),yelp,Length (class),batl,500,1.3043191152757512
5,Length (class),airbnb,Length (class),batl,500,1.2632687486360752
5,Length (class),yelp,Length (class),batl,500,1.0484652850179346
5,Length (class),airbnb,Length (class),batl,500,1.0506477854869762
5,Length (class),yelp,Length (class),batl,500,1.1798452436520082
5,Length (class),airbnb,Length (class),batl,500,1.464421419425495
5,Length (class),yelp,Length (class),batl,500,1.3536111867369045
1,Length (class),airbnb,Length (class),batl,1000,2.051603940389159
1,Length (class),yelp,Length (class),batl,1000,2.5863826686028477
1,Length (class),airbnb,Length (class),batl,1000,2.409761639502059
1,Length (class),yelp,Length (class),batl,1000,2.3791751537913353
1,Length (class),airbnb,Length (class),batl,1000,2.4018403708476317
1,Length (class),yelp,Length (class),batl,1000,2.374645827570449
1,Length (class),airbnb,Length (class),batl,1000,2.3564878706304255
1,Length (class),yelp,Length (class),batl,1000,2.1195820346021734
1,Length (class),airbnb,Length (class),batl,1000,2.668990326393426
1,Length (class),yelp,Length (class),batl,1000,2.6644535137736494
1,Length (class),airbnb,Length (class),batl,1000,2.0358206937089345
1,Length (class),yelp,Length (class),batl,1000,2.42438144037519
2,Length (class),airbnb,Length (class),batl,1000,2.8986985297370773
2,Length (class),yelp,Length (class),batl,1000,2.7997480790344307
2,Length (class),airbnb,Length (class),batl,1000,2.454761667455281
2,Length (class),yelp,Length (class),batl,1000,2.764997265527134
2,Length (class),airbnb,Length (class),batl,1000,2.805576433595397
2,Length (class),yelp,Length (class),batl,1000,2.6756411338012285
2,Length (class),airbnb,Length (class),batl,1000,2.2443056613623944
2,Length (class),yelp,Length (class),batl,1000,2.522779377777777
2,Length (class),airbnb,Length (class),batl,1000,2.483179283261405
2,Length (class),yelp,Length (class),batl,1000,2.966849999811178
2,Length (class),airbnb,Length (class),batl,1000,2.4626601272123563
2,Length (class),yelp,Length (class),batl,1000,2.5890670840901384
3,Length (class),airbnb,Length (class),batl,1000,2.5916473739896793
3,Length (class),yelp,Length (class),batl,1000,2.082670952070866
3,Length (class),airbnb,Length (class),batl,1000,2.0475870337716056
3,Length (class),yelp,Length (class),batl,1000,2.4435090132645394
3,Length (class),airbnb,Length (class),batl,1000,2.5842330441041
3,Length (class),yelp,Length (class),batl,1000,2.697107698454281
3,Length (class),airbnb,Length (class),batl,1000,2.9787568545026093
3,Length (class),yelp,Length (class),batl,1000,2.2671159944740413
3,Length (class),airbnb,Length (class),batl,1000,2.3952075076308614
3,Length (class),yelp,Length (class),batl,1000,2.8581267460596673
3,Length (class),airbnb,Length (class),batl,1000,2.363373152548625
3,Length (class),yelp,Length (class),batl,1000,2.3938198612251034
4,Length (class),airbnb,Length (class),batl,1000,2.25330337100557
4,Length (class),yelp,Length (class),batl,1000,2.0857004732514306
4,Length (class),airbnb,Length (class),batl,1000,2.5916469019312682
4,Length (class),yelp,Length (class),batl,1000,2.799675564577733
4,Length (class),airbnb,Length (class),batl,1000,2.5110900777442624
4,Length (class),yelp,Length (class),batl,1000,2.0020840241639526
4,Length (class),airbnb,Length (class),batl,1000,2.5720231290159585
4,Length (class),yelp,Length (class),batl,1000,2.6022425045744653
4,Length (class),airbnb,Length (class),batl,1000,2.3187241976445976
4,Length (class),yelp,Length (class),batl,1000,2.5565404101982727
4,Length (class),airbnb,Length (class),batl,1000,2.641104202411454
4,Length (class),yelp,Length (class),batl,1000,2.3487512761152387
5,Length (class),airbnb,Length (class),batl,1000,2.0033590003264123
5,Length (class),yelp,Length (class),batl,1000,2.835275964195045
5,Length (class),airbnb,Length (class),batl,1000,2.2291564842933207
5,Length (class),yelp,Length (class),batl,1000,2.5070812239187252
5,Length (class),airbnb,Length (class),batl,1000,2.642341335656969
5,Length (class),yelp,Length (class),batl,1000,2.9401091487980966
5,Length (class),airbnb,Length (class),batl,1000,2.261256908438573
5,Length (class),yelp,Length (class),batl,1000,2.604880871318805
5,Length (class),airbnb,Length (class),batl,1000,2.7848454367137068
5,Length (class),yelp,Length (class),batl,1000,2.1705522362354506
5,Length (class),airbnb,Length (class),batl,1000,2.6281076433654507
5,Length (class),yelp,Length (class),batl,1000,2.8989619733025793
1,Length (class),airbnb,Length (class),batl,2500,5.623257022189168
1,Length (class),yelp,Length (class),batl,2500,5.8406219113086735
1,Length (class),airbnb,Length (class),batl,2500,6.532364848709914
1,Length (class),yelp,Length (class),batl,2500,6.167468410826219
1,Length (class),airbnb,Length (class),batl,2500,5.483873731384214
1,Length (class),yelp,Length (class),batl,2500,7.04073129336391
1,Length (class),airbnb,Length (class),batl,2500,6.347093909557723
1,Length (class),yelp,Length (class),batl,2500,6.48227072761997
1,Length (class),airbnb,Length (class),batl,2500,6.128786481885983
1,Length (class),yelp,Length (class),batl,2500,7.124485807802502
1,Length (class),airbnb,Length (class),batl,2500,5.778274864248408
1,Length (class),yelp,Length (class),batl,2500,6.711195519553221
2,Length (class),airbnb,Length (class),batl,2500,6.770064141698058
2,Length (class),yelp,Length (class),batl,2500,5.2876859304291735
2,Length (class),airbnb,Length (class),batl,2500,5.482060854586023
2,Length (class),yelp,Length (class),batl,2500,6.813771734334615
2,Length (class),airbnb,Length (class),batl,2500,5.360892196825144
2,Length (class),yelp,Length (class),batl,2500,6.016191674568134
2,Length (class),airbnb,Length (class),batl,2500,7.488272276826633
2,Length (class),yelp,Length (class),batl,2500,7.07525774713195
2,Length (class),airbnb,Length (class),batl,2500,6.853115557247916
2,Length (class),yelp,Length (class),batl,2500,7.433138579256004
2,Length (class),airbnb,Length (class),batl,2500,5.297707673436669
2,Length (class),yelp,Length (class),batl,2500,7.182678892322647
3,Length (class),airbnb,Length (class),batl,2500,7.006622035296583
3,Length (class),yelp,Length (class),batl,2500,6.547722145004287
3,Length (class),airbnb,Length (class),batl,2500,6.248702906929393
3,Length (class),yelp,Length (class),batl,2500,5.583833583831999
3,Length (class),airbnb,Length (class),batl,2500,5.829418892995818
3,Length (class),yelp,Length (class),batl,2500,5.502278822594192
3,Length (class),airbnb,Length (class),batl,2500,6.648441376279758
3,Length (class),yelp,Length (class),batl,2500,5.655259641843244
3,Length (class),airbnb,Length (class),batl,2500,5.722768019185978
3,Length (class),yelp,Length (class),batl,2500,5.4050190656931365
3,Length (class),airbnb,Length (class),batl,2500,6.243123819964343
3,Length (class),yelp,Length (class),batl,2500,6.1689996068657065
4,Length (class),airbnb,Length (class),batl,2500,6.85531732343495
4,Length (class),yelp,Length (class),batl,2500,6.825840560952283
4,Length (class),airbnb,Length (class),batl,2500,5.644389280323892
4,Length (class),yelp,Length (class),batl,2500,5.8406865613993695
4,Length (class),airbnb,Length (class),batl,2500,7.185063853080777
4,Length (class),yelp,Length (class),batl,2500,6.132894511686955
4,Length (class),airbnb,Length (class),batl,2500,5.476351910564968
4,Length (class),yelp,Length (class),batl,2500,7.443344409821826
4,Length (class),airbnb,Length (class),batl,2500,6.704662463145107
4,Length (class),yelp,Length (class),batl,2500,7.068448657183271
4,Length (class),airbnb,Length (class),batl,2500,5.789102983944126
4,Length (class),yelp,Length (class),batl,2500,6.858688788504647
5,Length (class),airbnb,Length (class),batl,2500,6.8388739104964005
5,Length (class),yelp,Length (class),batl,2500,6.4847951546276335
5,Length (class),airbnb,Length (class),batl,2500,7.046345871344752
5,Length (class),yelp,Length (class),batl,2500,6.825120730975273
5,Length (class),airbnb,Length (class),batl,2500,7.0487388605315955
5,Length (class),yelp,Length (class),batl,2500,6.374982044451191
5,Length (class),airbnb,Length (class),batl,2500,6.82365507684864
5,Length (class),yelp,Length (class),batl,2500,5.615807558240256
5,Length (class),airbnb,Length (class),batl,2500,5.34987363335848
5,Length (class),yelp,Length (class),batl,2500,5.785821162443888
5,Length (class),airbnb,Length (class),batl,2500,5.780308372738462
5,Length (class),yelp,Length (class),batl,2500,5.904037460583394
1,Length (class),airbnb,Length (class),batl,5000,13.926382838232724
1,Length (class),yelp,Length (class),batl,5000,10.74757667572711
1,Length (class),airbnb,Length (class),batl,5000,11.857464677538914
1,Length (class),yelp,Length (class),batl,5000,14.528561859977938
1,Length (class),airbnb,Length (class),batl,5000,10.430757186559187
1,Length (class),yelp,Length (class),batl,5000,12.789501753691956
1,Length (class),airbnb,Length (class),batl,5000,10.806460850014336
1,Length (class),yelp,Length (class),batl,5000,12.148670575690627
1,Length (class),airbnb,Length (class),batl,5000,12.045535447635512
1,Length (class),yelp,Length (class),batl,5000,14.071228256342224
1,Length (class),airbnb,Length (class),batl,5000,11.588354706561091
1,Length (class),yelp,Length (class),batl,5000,10.47167944875689
2,Length (class),airbnb,Length (class),batl,5000,11.704736140130588
2,Length (class),yelp,Length (class),batl,5000,11.051139448931325
